# 六级单词表 · 共 5407 词 · 每 50 词一个单元
# 释义来源：ECDICT（MIT License）https://github.com/skywind3000/ECDICT
单词,音标,中文释义,英文释义
fluctuation,/.flʌktʃu'eiʃәn/,"n. 变动, 波动, 动摇；[化] 涨落; 起伏; 波动; 脉动",n. a wave motion；n. the quality of being unsteady and subject to changes
fluent,/'flu:әnt/,"a. 流利的, 流畅的",s. smooth and unconstrained in movement
fluid,/'flu:id/,"n. 液体, 分泌液, 流体；a. 流动的, 可改变的",n. a substance that is fluid at room temperature and pressure；n. continuous amorphous matter that tends to flow and to conform to the outline of its container: a liquid or a gas
fluorescent,/.fluә'resәnt/,n. 荧光；a. 荧光的,n. a lighting fixture that uses a fluorescent lamp；s. emitting light during exposure to radiation from an external source
flush,/flʌʃ/,"n. 流溢, 面红, 旺盛, 发烧, 惊飞的鸟, 同花牌；a. 丰足的, 齐平的, 满盈的, 泛滥的；adv. 齐平地, 直接地；vi. 脸发红, 奔涌, 旺盛, 惊飞；vt. 淹没, 冲洗, 使脸红, 使激动, 使齐平, 使惊飞",n. a poker hand with all 5 cards in the same suit；n. a sudden rapid flow (as of water)
flutter,/'flʌtә/,"n. 摆动, 鼓翼, 烦扰；vi. 摆动, 鼓翼, 烦扰；vt. 拍(翅), 使焦急；[计] 颤动",n. abnormally rapid beating of the auricles of the heart (especially in a regular rhythm); can result in heart block；v. flap the wings rapidly or fly with flapping movements
flux,/flʌks/,"n. 流出, 涨潮, 变迁；vi. 熔化, 流出；vt. 使熔融；[计] 助焊剂",n. the rate of flow of energy or particles across a given surface；n. a flow or discharge
foam,/fәum/,"n. 泡沫, 水沫, 泡沫材料；vi. 起泡沫, 吐白沫；vt. 使起泡沫",n. a mass of small bubbles formed in or on a liquid；n. a lightweight material in cellular form; made by introducing gas bubbles during manufacture
focus,/'fәukәs/,"n. 焦点, 焦距；vi. 聚焦, 注视；vt. 使聚焦, 调焦, 集中；[计] 焦点",n. the concentration of attention or energy on something；n. maximum clarity or distinctness of an image rendered by an optical system
fog,/fɒg/,"n. 雾, 迷惑, (割后的)最生草, 苔藓；vi. 被雾笼罩, 变模糊；vt. 使困惑, 以雾笼罩",n. droplets of water vapor suspended in the air near the ground；n. an atmosphere in which visibility is reduced because of a cloud of some substance
foil,/fɒil/,"n. 箔, 烘托, 衬托；vt. 贴箔于, 衬托, 阻止, 挡开, 挫败",n. a piece of thin and flexible sheet metal；n. anything that serves by contrast to call attention to another thing's good qualities
fold,/fәuld/,"n. 折层, 折, 羊栏, 折痕, 信徒；vt. 折叠, 包, 合拢, 交迭；vi. 折叠起来, 彻底失败；[计] 折叠; 合并",n. an angular or rounded shape made by folding；n. a geological process that causes a bend in a stratum of rock
folk,/fәuk/,"n. 人们, 家人, 亲属, 民族；a. 民间的",n. people in general (often used in the plural)
follow,/'fɒlәu/,"vt. 跟随, 沿行, 遵循, 追求；vi. 跟随, 接着；n. 跟随, 追随","v. to travel behind, go after, come after；v. come as a logical consequence; follow logically"
follower,/'fɒlәuә/,"n. 从者, 属下, 追补者；[电] 随动机",n. a person who accepts the leadership of another；n. someone who travels behind or pursues another
following,/'fɒlәuiŋ/,"n. 下列各项, 部下, 追随者；a. 下列的, 其次的",n. a group of followers or enthusiasts；s. about to be mentioned or specified
fond,/fɒnd/,"a. 喜欢的, 宠爱的, 温柔的",s. (followed by `of' or `to') having a strong preference or liking for；s. absurd or silly because unlikely
footpath,/'futpæθ/,"n. 步道, 人行道, 小路",n a trodden path
footstep,/'futstep/,"n. 脚步, 脚步声, 足迹",n. the act of taking a step in walking；n. the distance covered by a step
forbid,/fә'bid/,"vt. 禁止, 不准, 妨碍；[法] 不许, 禁止, 阻止",v. command against
force,/fɒ:s/,"n. 力量, 武力, 势力, 影响力, 军队, 力, 效力；vt. 强迫, 强夺, 推动, 提高；[计] 人工转移; 强制",n. a powerful effect or influence；n. (physics) the influence that produces a change in a physical quantity
fore,/fɒ:/,"a. 在前的, 以前的；adv. 在前面, 在船头；prep. 在...前",a. situated at or toward the bow of a vessel；r. near or toward the bow of a ship or cockpit of a plane
forecast,/'fɒ:kɑ:st/,"n. 预想, 预测, 预报；vt. 预想, 预测, 预报；[计] 趋势预测",v. predict in advance
forehead,/'fɒ:rid/,"n. 额, 前额, 前部；[医] 额",n the part of the face above the eyes；n the large cranial bone forming the front part of the cranium: includes the upper part of the orbits
foreigner,/'fɒ:rinә/,"n. 外国人, 外地人；[法] 外国人, 进口货, 外国货",n. a person who comes from a foreign country; someone who does not owe allegiance to your country；n. someone who is excluded from or is not a member of a group
foremost,/'fәumәust/,"a. 最初的, 最重要的；adv. 在最前",s. preceding all others in spatial position；s. situated closest to the bow
foresee,/fɒ:'si:/,"vt. 预见, 预知",v realize beforehand；v picture to oneself; imagine possible
forest,/'fɒrist/,"n. 森林, 林区；vt. 植树于",n. the trees and other plants in a large densely wooded area；n. land that is covered with trees and shrubs
forever,/fә'revә/,adv. 永远,r. for a very long or seemingly endless time
forge,/fɒ:dʒ/,"n. 熔炉, 铁工厂；vt. 打制, 锻造, 伪造；vi. 锻造, 伪造",n. furnace consisting of a special hearth where metal is heated before shaping；n. a workplace where metal is worked by heating and hammering
forgive,/fә'giv/,"vt. 原谅, 宽恕, 免除；[法] 免除, 宽恕, 原谅",v. stop blaming or grant forgiveness；v. absolve from payment
fork,/fɒ:k/,"n. 叉子, 叉状物, 分岔；vi. 分支, 分歧；vt. 做成叉形, 叉起；[计] 派生指令",n. cutlery used for serving and eating food；n. the region of the angle formed by the junction of two branches
formal,/'fɒ:mәl/,"a. 正式的, 形式的, 礼仪的, 拘于礼节的, 拘谨的；n. 正式的社交活动",a. being in accord with established forms and conventions and requirements (as e.g. of formal dress)；s. characteristic of or befitting a person in authority
formation,/fɒ:'meiʃәn/,"n. 形成, 构造, 编队；[医] 形成, 结构",n. an arrangement of people or things acting as a unit；n. the act of fabricating something in a particular shape
formerly,/'fɒ:mәli/,"adv. 从前, 以前",r at a previous time;
formidable,/'fɒ:midәbl/,"a. 巨大的, 优秀的, 可怕的, 艰难的",s. extremely impressive in strength or excellence；s. inspiring fear
formula,/'fɒ:mjulә/,"n. 客套语, 公式, 准则；[计] 公式",n. a group of symbols that make a mathematical statement；n. a conventionalized statement expressing some fundamental principle
formulate,/'fɒ:mjuleit/,"vt. 用公式表示, 明确叙述, 制订；[机] 公式化, 公式表示",v. prepare according to a formula
formulation,/.fɒ:mju'leiʃәn/,"n. 系统陈述, 公式化, 配制；[化] 表述; 数学表述; 数式化; 数学表述",n. a substance prepared according to a formula；n. the style of expressing yourself
forsake,/fә'seik/,"vt. 放弃, 断念, 抛弃；[法] 遗弃, 抛弃, 摒绝",v leave someone who needs or counts on you; leave in the lurch
fort,/fɒ:t/,"n. 堡垒, 要塞, 易货站；vt. 设要塞保卫；vi. 设要塞","v. gather in, or as if in, a fort, as for protection or defense；v. station (troops) in a fort"
forth,/fɒ:θ/,"adv. 往前, 以后, 向外",n. a river in southern Scotland that flows eastward to the Firth of Forth；r. forward in time or order or degree
forthcoming,/'fɒ:θ'kʌmɑŋ/,a. 即将来临的；n. 来临,s. available when required or as promised
fortnight,/'fɒ:tnait/,n. 两星期,n. a period of fourteen consecutive days
fortress,/'fɒ:tris/,"n. 城堡, 要塞；vt. 筑要塞, 以要塞防守",n. a fortified defensive structure
fortunate,/'fɒ:tʃәnit/,"a. 幸运的, 幸福的",a. having unexpected good fortune；s. supremely favored
fortunately,/'fɒitʃәnitli/,"adv. 幸运地, 幸亏",r. by good fortune
fortune,/'fɒ:tʃәn/,"n. 财富, 运气, 兴隆, 大量财产, 好运, 命运；[法] 命运, 财产, 大量财产",n. a large amount of wealth or prosperity；n. your overall circumstances or condition in life (including everything that happens to you)
forum,/'fɒ:rәm/,"n. 论坛, 公开讨论的广场, 法庭, 讨论会；[法] 讨论会, 专题讨论, 公共论坛",n. a public meeting or assembly for open discussion；n. a public facility to meet for open discussion
fossil,/'fɒsәl/,"n. 化石, 古物；a. 化石的, 陈腐的, 守旧的",n. the remains (or an impression) of a plant or animal that existed in a past geological age and that has been excavated from the soil；a. characteristic of a fossil
foster,/'fɒstә/,"a. 收养的, 养育的；vt. 养育, 抚育, 培养, 鼓励, 抱(希望)",n. United States songwriter whose songs embody the sentiment of the South before the American Civil War (1826-1864)；v. promote the growth of
foul,/faul/,"a. 污秽的, 邪恶的, 恶臭的, 肮脏的, 恶劣的, 淤塞的；vt. 弄脏, 妨害, 污蔑, 犯规, 淤塞；vi. 腐烂, 犯规, 缠结；adv. 违反规则地, 不正当地；n. 犯规, 缠绕",n. an act that violates the rules of a sport；v. hit a foul ball
found,/faund/,"vt. 建立, 创立, 铸造；find的过去式和过去分词",n. food and lodging provided in addition to money；a. come upon unexpectedly or after searching
foundation,/faun'deiʃәn/,"n. 基础, 根据, 建立；[化] 地基",n. the basis on which something is grounded；n. an institution supported by an endowment
fountain,/'fauntin/,"n. 水源, 源, 喷泉, 泉水, 本源；[医] 泉",n. a structure from which an artificially produced jet of water arises；n. an artificially produced flow of water
fowl,/faul/,"n. 鸟, 飞禽, 家禽；vi. 打鸟",v. hunt fowl；v. hunt fowl in the forest
fox,/fɒks/,"n. 狐狸, 狡猾的人；vi. 奸狡地行动, (书页)生斑, 变酸；vt. 欺骗, 使变酸, 为(鞋等)换面, 使生黄斑",n. alert carnivorous mammal with pointed muzzle and ears and a bushy tail; most are predators that do not hunt in packs；n. the grey or reddish-brown fur of a fox
fraction,/'frækʃәn/,"n. 小部分, 破片, 分数；[医] 部分, 成分, 分散",n. a component of a mixture that has been separated by a fractional process；n. a small part or item forming a piece of a whole
fracture,/'fræktʃә/,"n. 破碎, 骨折；v. (使)破碎, (使)破裂",n. breaking of hard tissue such as bone；n. the act of cracking something
fragile,/'frædʒail/,"a. 易碎的, 脆的；[医] 脆弱的, 脆的",s. vulnerably delicate
fragment,/'frægmәnt/,"n. 碎片, 破片, 片段；[计] 段落; 片段; 分段",n. a piece broken off or cut off of something else；n. an incomplete piece
fragrant,/'freigrәnt/,"a. 芬香的, 馥郁的, 愉快的",a. pleasant-smelling
frail,/freil/,"a. 脆弱的, 虚弱的, 意志薄弱的；n. 少女, 少妇, 灯心草篓",n. the weight of a frail (basket) full of raisins or figs; between 50 and 75 pounds；n. a basket for holding dried fruit (especially raisins or figs)
frame,/freim/,"n. 框, 结构, 体格；vt. 构成, 设计, 制定, 使适合, 陷害；[计] 框架, 图文框, 帧","n. the framework for a pair of eyeglasses；n. a single one of a series of still transparent pictures forming a cinema, television or video film"
framework,/'freimwә:k/,"n. 结构, 骨架, 参照标准, 准则, 观点；[医] 构架组织",n. the underlying structure；n. a structure supporting or containing something
France,/frɑ:ns/,n. 法国,n. a republic in western Europe; the largest country wholly in Europe；n. French writer of sophisticated novels and short stories (1844-1924)
frank,/fræŋk/,"a. 坦白的, 率直的, 老实的；vt. 免费邮寄；n. 免费邮寄特权",n. a member of the ancient Germanic peoples who spread from the Rhine into the Roman Empire in the 4th century；n. a smooth-textured sausage of minced beef or pork usually smoked; often served on a bre…
fraud,/frɒ:d/,"n. 欺骗, 欺诈, 诡计, 骗子；[经] 欺诈, 舞弊, 骗子",n. intentional deception resulting in injury to another person；n. something intended to deceive; deliberate trickery intended to gain an advantage
freedom,/'fri:dәm/,"n. 自由, 坦率, 特权；[法] 自由, 自主, 免除",n. the condition of being free; the power to act or speak or think without externally imposed restraints
freely,/'fri:li/,"adv. 自由地, 随意地, 无拘束地, 直率地, 坦白地, 慷慨地, 免费地, 大量地；[计] 浮动地",r. in a free manner
freeze,/fri:z/,"vi. 冻结, 冷冻, 僵硬, 楞住；vt. 使结冰, 使冻住, 使呆住；n. 结冰, 凝固；[计] 冻结",n. the withdrawal of heat to change something from a liquid to a solid；n. weather cold enough to cause freezing
freight,/'freit/,"n. 船货, 运费, 货运；vt. 装货, 使充满, 以货运运送, 租(或出租)(船等)",n. transporting goods commercially at rates cheaper than express rates；n. the charge for transporting something by common carrier
frequency,/'fri:kwәnsi/,"n. 频率, 频数；[计] 频率",n. the number of occurrences within a given time period；n. the ratio of the number of observations in a statistical category to the total number of observations
frequent,/'fri:kwәnt/,"a. 时常发生的, 频繁的, 快速的；vt. 时常来访, 常常聚集, 常与...交往",v. be a regular or frequent visitor to a certain place；a. coming at short intervals or habitually
