# 考研单词表 · 共 4801 词 · 每 50 词一个单元
# 释义来源：ECDICT（MIT License）https://github.com/skywind3000/ECDICT
单词,音标,中文释义,英文释义
consultant,/kәn'sʌltәnt/,"n. 顾问, 征询意见者；[医] 顾问医师",n an expert who gives advice
consume,/kәn'sju:m/,"vt. 消耗, 消费, 消灭；vi. 耗尽, 毁灭","v. serve oneself to, or consume regularly；v. spend extravagantly"
consumption,/kәn'sʌmpʃәn/,"n. 消费, 消费量, 痨病；[化] 消耗量; 耗量",n. the process of taking food into the body through the mouth (as by eating)；n. (economics) the utilization of economic goods to satisfy needs or in manufacturing
contact,/'kɒntækt/,"n. 联系, 交际, 熟人, 接触；vi. 接触, 联系；vt. 使接触",n. close interaction；n. the act of touching physically
contain,/kәn'tein/,"vt. 包含, 容纳, 控制；vi. 自制",v. be divisible by；v. be capable of holding or containing
container,/kәn'teinә/,"n. 容器, 集装箱；[化] 集装箱; 贮存箱; 容器(任何一种)",n. any object that can be used to hold things (especially a large metal boxlike object of standardized dimensions that can be loaded from one form of transport to another)
contaminate,/kәn'tæmineit/,"vt. 弄污, 弄脏, 污染, 毒害；[化] 污染",v. make radioactive by adding radioactive material
contemplate,/'kɒntempleit/,"vt. 注视, 沉思, 盘算；vi. 冥思苦想",v. look at thoughtfully; observe deep in thought；v. consider as a possibility
contemporary,/kәn'tempәrәri/,"n. 同时代的人；a. 同时代的, 属于同一时期的",n. a person of nearly the same age as another；s. characteristic of the present
contempt,/kәn'tempt/,"n. 轻视, 轻蔑；[法] 藐视, 侮辱, 轻视",n. lack of respect accompanied by a feeling of intense dislike；n. a manner that is generally disrespectful and contemptuous
contend,/kәn'tend/,"vi. 奋斗, 斗争, 竞争；vt. 为...斗争",v. maintain or assert；v. be engaged in a fight; carry on a fight
content,/kәn'tent/,"n. 内容, 满足, 意义, 要旨；a. 满足的, 满意的；vt. 使...满足, 使...安心；[计] 内容",n. everything that is included in a collection and that is held or included in something；n. the proportion of a substance that is contained in a mixture or alloy etc.
contention,/kәn'teinʃәn/,"n. 争论, 争辩, 所持的论点；[计] 争用",n. a point asserted as part of an argument
contest,/'kɒntest/,"n. 竞赛, 争论；vt. 竞争, 争取, 争辩；vi. 竞争",n. an occasion on which a winner is selected from among two or more contestants；n. a struggle between rivals
context,/'kɒntekst/,"n. 上下文, 背景, 来龙去脉；n. 上下文；[计] 上下文",n. discourse that surrounds a language unit and helps to determine its interpretation；n. the set of facts or circumstances that surround a situation or event
continent,/'kɒntinәnt/,"n. 大陆, 洲；a. 自制的",n. one of the large landmasses of the earth；n. the European mainland
continual,/kәn'tinjuәl/,"a. 持续不断的, 继续的；[建] 连续的",a. occurring without interruption; chiefly restricted to what recurs regularly or frequently in a prolonged and closely spaced series；s. `continual' (meaning seemingly uninterrupted) is often used int…
continue,/kәn'tinju:/,"vi. 继续, 延续, 延长；vt. 使继续, 使延长","v. continue a certain state, condition, or activity；v. continue talking"
continuous,/kәn'tinjuәs/,"a. 连续的, 继续的, 连续不断的；[计] 连续的",a. continuing in time or space without interruption；a. of a function or curve; extending without break or irregularity
contract,/'kɒntrækt/,"n. 合约, 婚约, 契约；vt. 使皱缩, 使缩短, 感染, 订约, 缔结；vi. 皱缩, 订约, 收缩",n. a binding agreement between two or more persons that is enforceable by law；n. (contract bridge) the highest bid becomes the contract setting the number of tricks that the bidder must make
contradict,/.kɒntrә'dikt/,"vt. 反驳, 与...抵触, 与...矛盾；vi. 反驳",v. be in contradiction with；v. deny the truth of
contradiction,/.kɒntrә'dikʃәn/,"n. 反驳, 矛盾；[法] 矛盾, 否认, 反驳",n. opposition between two conflicting forces or ideas；n. (logic) a statement that is necessarily false
contrary,/'kɒntrәri/,"a. 相反的, 矛盾的, 对立的；n. 相反, 对立面；adv. 相反地",n. exact opposition；n. a logical relation such that two propositions are contraries if both cannot be true but both can be false
contrast,/kәn'træst/,"n. 差别, 对比, 对照物；vt. 使对比；vi. 成对照；[计] 反差; 对比度",n. the opposition or dissimilarity of things that are compared；n. the act of distinguishing by comparing differences
contribute,/kәn'tribju:t/,"vt. 有助于, 捐助, 投稿；vi. 出力, 捐献, 投稿",v. contribute to some cause；v. be conducive to
contribution,/.kɒntri'bju:ʃәn/,"n. 捐助, 捐助之物, 贡献；[经] 贡献, 捐款, 补助品",n. the part played by a person in bringing about a result；n. a voluntary gift (as of money or service or ideas) made to some worthwhile cause
contrive,/kәn'traiv/,"v. 发明, 设计, 图谋","v make or work out a plan for; devise；v come up with (an idea, plan, explanation, theory, or principle) after a mental effort"
control,/kәn'trәul/,"n. 控制, 管理, 克制, 控制器, 操纵装置；vt. 控制, 操纵, 抑制；[计] 控制; 控制器",n. power to direct or determine；n. a relation of constraint of one entity (thing or person or group) by another
controversial,/.kɒntrә'vә:ʃәl/,"a. 争论的, 论争的, 被议论的",a. marked by or capable of arousing controversy
controversy,/'kɒntrәvә:si/,"n. 论争, 辩论, 论战, 争论；[法] 论战, 争论, 争吵",n. a contentious speech act; a dispute where there is strong disagreement
convenience,/kә'vi:njәns/,"n. 方便, 便利的事物, 方便的时候",n. the state of being suitable or opportune；n. the quality of being useful and convenient
convenient,/kәn'vi:njәnt/,"a. 方便的, 合宜的；[法] 适当的, 合理而可行的, 方便的",a. suited to your comfort or purpose or needs
convention,/kәn'venʃәn/,"n. 大会, 协定, 惯例, 约定；[计] 约定",n. a large formal assembly；n. something regarded as a normative example
conventional,/kәn'venʃәnl/,"a. 传统的, 习惯的, 约定的；[经] 惯例的, 常规的, 传统的",a. following accepted customs and proprieties；s. conforming with accepted standards
conversely,/'kɔnv\\\\:sli/,"adv. 相反, 逆, 颠倒, 反题, 反",r. with the terms of the relation reversed
conversion,/kәn'vә:ʃәn/,"n. 转变, 转换, 改变宗教信仰, 换位法；[计] 转换","n. an event that results in a transformation；n. a change in the units or form of an expression: ""conversion from Fahrenheit to Centigrade"""
convert,/kәn'vә:t/,"n. 皈依者, 改变宗教信仰者；vt. 使改变信仰, 转换, 兑换, 倒置；vi. 皈依；[计] 转换",n. a person who has been converted to another religious or political belief；v. change from one system to another or to a new plan or policy
convey,/kәn'vei/,"vt. 传达, 运输, 转让；[经] 转让(财产等), 搬运","v. make known; pass on, of information；v. transfer to another"
convict,/kәn'vikt/,"n. 囚犯, 罪犯；vt. 宣告有罪, 使知罪",n. a person serving a sentence in a jail or prison；n. a person who has been convicted of a criminal offense
conviction,/kәn'vikʃәn/,"n. 定罪, 信服, 坚信；[法] 定罪, 证明有罪, 判罪",n. an unshakable belief in something without need for proof or evidence；n. (criminal law) a final judgment of guilty in a criminal case and the punishment that is imposed
convince,/kәn'vins/,"vt. 说服, 使相信；[法] 使确信, 使信服, 使人认识错误","v make (someone) agree, understand, or realize the truth or validity of something"
cooperate,/kәu'ɒpәreit/,"vi. 合作, 协力, 配合；[化] 合作",v work together on a common enterprise of project
cooperative,/kәu'ɔpәrәtiv/,a. 合作的；合作社的,n. a jointly owned commercial enterprise (usually organized by farmers or consumers) that produces and distributes goods and services and is run for the benefit of its owners；n. an association formed…
coordinate,/kәu'ɒ:dineit/,"n. 同等的人(或物), 坐标；a. 同等的, 并列的；v. (使)协调","n. a number that identifies a position relative to an axis；v. bring into common action, movement, or condition"
cop,/kɒp/,n. 警官；vt. 抓住,n uncomplimentary terms for a policeman；v take by theft
cope,/kәup/,"vi. 竞争, 应付；n. 长袍",n. a long cloak; worn by a priest or bishop on ceremonial occasions；v. come to terms with
copper,/'kɒpә/,"n. 铜, 警察；[化] 铜Cu",n. a ductile malleable reddish-brown corrosion-resistant diamagnetic metallic element; occurs in various minerals but is the only metal that occurs abundantly in large masses; used as an electrical an…
copyright,/'kɒpirait/,"n. 版权, 著作权；[法] 著作权",n. a document granting exclusive right to publish and sell literary or musical or artistic work；v. secure a copyright on a written work
cord,/kɒ:d/,"n. 绳索, 束缚；[医] 索, 带",n. a line made of twisted fibers or threads；n. a unit of amount of wood cut for burning; 128 cubic feet
cordial,/'kɒ:djәl/,"n. 兴奋剂, 补品；a. 热忱的, 诚恳的, 有兴奋作用的",s. politely warm and friendly；s. sincerely or intensely felt
CORE,/kɒ:/,"n. 核心, 果心, 要点；vt. 挖...的核；[计] 内核, 核心网",n. a small group of indispensable persons or things；n. the center of an object
corn,/kɒ:n/,"n. 玉蜀黍, 谷类, 谷粒, 鸡眼；vt. 使成颗粒, 腌",n. tall annual cereal grass bearing kernels on large ears: widely cultivated in America in many varieties; the principal cereal in Mexico and Central and South America since pre-Columbian times；n. the…
corporation,/.kɒ:pә'reiʃәn/,"n. 公司, 合作, 法人团体；[法] 法人团体, 社团, 法人",n. a business firm whose articles of incorporation have been approved in some state
correct,/kә'rekt/,"a. 正确的, 合适的；vt. 改正, 订正",v. make right or correct；v. treat a defect
correlate,/'kɒrәleit/,"n. 有相互关系的东西, 相关物；vt. 使有相互关系；vi. 相关",n. either of two or more related or complementary variables；v. to bear a reciprocal or mutual relation
correspond,/.kɒri'spɒnd/,"vi. 符合, 通信, 相当；[法] 符合, 一致, 相当",v. exchange messages
correspondence,/.kɒri'spɒndәns/,"n. 相符, 通信, 信件；[医] 对应, 相对",n. communication by the exchange of letters
correspondent,/.kɒri'spɒndәnt/,"n. 通讯记者, 通信者；[经] 客户, 代理商行, 代理银行",n. someone who communicates by means of letters；n. a journalist employed to provide news stories for newspapers or broadcast media
corresponding,/.kɒri'spɒndiŋ/,"a. 相当的, 一致的, 通信的；[计] 对应",s. accompanying；s. similar especially in position or purpose
corridor,/'kɒridɒ:/,"n. 走廊, 回廊, 人口密集地带",n. an enclosed passageway; rooms usually open onto it
corrode,/kә'rәud/,"vt. 使腐蚀, 侵蚀, 破坏；vi. 被侵蚀, 起腐蚀作用","v. cause to deteriorate due to the action of water, air, or an acid；v. become destroyed by water, air, or a corrosive such as an acid"
corrupt,/kә'rʌpt/,"a. 腐败的, 贪污的, 讹误充斥的；vt. 使腐烂, 腐蚀, 使恶化；vi. 腐烂, 堕落",v. corrupt morally or by intemperance or sensuality；v. alter from the original
cosmic,/'kɒzmik/,"a. 宇宙的, 宇宙航行的, 无限的, 有秩序的；[医] 宇宙的",a. of or from or pertaining to or characteristic of the cosmos or universe；s. inconceivably extended in space or time
costly,/'kɒstli/,"a. 昂贵的, 奢华的, 费用大的",s. having a high price
costume,/'kɒstju:m/,"n. 装束, 服装",n. the attire worn in a play or at a fancy dress ball；n. unusual or period attire not characteristic of or appropriate to the time and place
cosy,,a. 温暖舒适的；n. 保暖套,n. a padded cloth covering to keep a teapot warm
cottage,/'kɒtidʒ/,"n. 小屋, 茅舍",n a small house with a single story
cotton,/'kɒtn/,"n. 棉花；vi. 和谐, 有好感, 理解",n. soft silky fibers from cotton plants in their raw state；n. fabric woven from cotton fibers
